Timestamp,MMSI,Distance_km
2025-01-30 10:03:58,970283906,3702.6247703958957
2025-01-30 10:06:50,2579999,201.885671844582
2025-01-30 10:07:15,219016806,3742.905613074396
2025-01-30 10:06:14,255915625,8356.068786277812
2025-01-30 10:07:40,255915769,2331.969438193164
2025-01-30 10:15:10,2579999,201.88585074650544
2025-01-30 10:19:23,111219519,3767.609944344842
2025-01-30 10:16:38,244475000,2914.908285108455
2025-01-30 10:28:20,265572330,747.818267907337
2025-01-30 10:28:29,265572330,747.8182486329292
2025-01-30 10:33:30,2579999,201.8847257917866
2025-01-30 10:33:32,2579999,201.88452887564037
2025-01-30 10:33:50,2579999,201.88414628588228
2025-01-30 10:38:51,265572330,747.8181137122966
2025-01-30 10:39:00,265572330,747.8181137122966
2025-01-30 10:43:50,2579999,201.88297029521993
2025-01-30 10:44:30,2579999,201.88269081068188
2025-01-30 10:46:43,210510000,596.5531762182185
2025-01-30 10:52:13,304217000,10687.980291909495
2025-01-30 11:02:30,2579999,201.8872100324011
2025-01-30 11:02:50,2579999,201.8873084904942
2025-01-30 10:59:44,220223000,214.84970807655412
2025-01-30 11:01:15,220223000,213.91784539599
2025-01-30 11:12:50,2579999,201.88696606245404
2025-01-30 11:12:52,2579999,201.88741803800403
2025-01-30 11:13:10,2579999,201.88682070211863
2025-01-30 11:23:10,2579999,201.88524496855254
2025-01-30 11:23:12,2579999,201.88576633137515
2025-01-30 11:23:30,2579999,201.88544188498437
2025-01-30 11:29:29,219560000,623.8300604320374
2025-01-30 11:39:21,219002332,82.88867916436813
2025-01-30 11:46:24,211202400,1148.5316901107847
2025-01-30 11:40:18,219002332,99.44985905533285
2025-01-30 11:45:34,219010921,49.04274826265496
2025-01-30 11:46:56,219027378,3934.735160320746
2025-01-30 11:52:30,2579999,201.88762348520774
2025-01-30 11:49:25,219002332,83.24157462784459
2025-01-30 11:50:48,219002332,81.01907448699576
2025-01-30 11:51:18,219002332,51.40464847355646
2025-01-30 11:51:49,219002332,50.487535931741434
2025-01-30 11:53:36,219010921,49.11545612025662
2025-01-30 11:54:35,219010921,49.14707929526912
2025-01-30 11:51:49,244020613,49.95731917685158
2025-01-30 11:53:17,244020613,258.09390518467444
2025-01-30 11:55:15,244020613,90.65221084232637
2025-01-30 12:11:10,2579999,201.88698646015192
2025-01-30 12:06:40,230617000,600.1011939205533
2025-01-30 12:06:46,230617000,600.009972814358
2025-01-30 12:22:10,2579999,201.8840455914755
2025-01-30 12:29:00,219560000,312.4528318136593
2025-01-30 12:29:06,219560000,312.5515533831585
2025-01-30 12:30:00,219560000,593.5205510367634
2025-01-30 12:30:06,219560000,593.4279045147763
2025-01-30 12:31:37,250002903,193.82347830760082
2025-01-30 12:23:26,255915625,7384.45930428911
2025-01-30 12:40:10,2579999,201.88697054700688
2025-01-30 12:40:52,2579999,201.885565958802
2025-01-30 12:38:44,219034249,3924.9282970425916
2025-01-30 12:32:37,220225000,3765.950262043625
2025-01-30 12:34:24,245911000,13019.899581043577
2025-01-30 12:39:56,265572330,6115.725524577912
2025-01-30 12:40:07,265572330,6115.72074318263
2025-01-30 12:41:10,2579999,201.88568224510647
2025-01-30 12:43:38,305741000,687.5194245571031
2025-01-30 12:43:39,305741000,687.5000587210792
2025-01-30 12:51:36,265572330,46.797196903410104
2025-01-30 12:51:47,265572330,46.797195699160625
2025-01-30 13:10:08,219018788,209.771482379374
2025-01-30 13:10:26,305741000,1061.2959975452648
2025-01-30 13:19:30,2579999,201.88649763106963
2025-01-30 13:27:36,219018743,3948.5695756927366
2025-01-30 13:30:43,246925000,731.6565744584932
2025-01-30 13:40:10,2579999,201.8833923870387
2025-01-30 13:37:27,211921000,635.3267756320398
2025-01-30 13:40:10,219011261,3932.516300799686
2025-01-30 13:42:28,219024775,3992.8777915809255
2025-01-30 13:50:30,2579999,201.88659955037548
2025-01-30 13:54:30,210510000,14185.785836844327
2025-01-30 13:52:56,219000429,296.73473486397484
2025-01-30 13:58:06,219021378,3991.4421809173778
2025-01-30 14:14:49,249387000,247.03645789024623
2025-01-30 14:14:52,249387000,247.118303772525
2025-01-30 14:19:10,2579999,201.88861911885581
2025-01-30 14:19:30,2579999,201.88807334137138
